ponto_id,lat,lon
576,-8.0556135,-34.95171
577,-8.0556135,-34.95171
582,-8.0556135,-34.95171
586,-8.0556135,-34.95171
590,-8.0556135,-34.95171
591,-8.0556135,-34.95171
592,-8.0556135,-34.95171
594,-8.0556135,-34.95171
601,-8.0556135,-34.95171
603,-8.0556135,-34.95171
604,-8.0556135,-34.95171
605,-8.0556135,-34.95171
611,-8.0556135,-34.95171
613,-8.0556135,-34.95171
617,-8.0556135,-34.95171
618,-8.0556135,-34.95171
620,-8.0556135,-34.95171
623,-8.0556135,-34.95171
624,-8.0556135,-34.95171
625,-8.0556135,-34.95171
633,-8.0556135,-34.95171
637,-8.0556135,-34.95171
641,-8.0556135,-34.95171
642,-8.0556135,-34.95171
647,-8.0556135,-34.95171
653,-8.0556135,-34.95171
654,-8.055648,-34.95171
655,-8.0556135,-34.95171
664,-8.0556135,-34.95171
665,-8.0556135,-34.95171
668,-8.0556135,-34.95171
673,-8.0556135,-34.95171
675,-8.0556135,-34.95171
676,-8.0556135,-34.95171
678,-8.0556135,-34.95171
682,-8.0556135,-34.95171
683,-8.0556135,-34.95171
693,-8.0556135,-34.95171
694,-8.0556135,-34.95171
696,-8.0556135,-34.95171
700,-8.0556135,-34.95171
706,-8.0556135,-34.95171
708,-8.0556135,-34.95171
710,-8.0556135,-34.95171
711,-8.0556135,-34.95171
712,-8.0556135,-34.95171
713,-8.0556135,-34.95171
715,-8.0556135,-34.95171
718,-8.0556135,-34.95171
724,-8.0556135,-34.95171
730,-8.0556135,-34.95171
733,-8.0556135,-34.95171
736,-8.0556135,-34.95171
737,-8.0556135,-34.95171
738,-8.0556135,-34.95171
740,-8.0556135,-34.95171
742,-8.0556135,-34.95171
743,-8.0556135,-34.95171
744,-8.0556135,-34.95171
745,-8.0556135,-34.95171
747,-8.0556135,-34.95171
748,-8.0556135,-34.95171
749,-8.0556135,-34.95171
751,-8.0556135,-34.95171
753,-8.0556135,-34.95171
758,-8.0556135,-34.95171
759,-8.0556135,-34.95171
761,-8.0556135,-34.95171
763,-8.0556135,-34.95171
764,-8.0556135,-34.95171
765,-8.0556135,-34.95171
766,-8.0556135,-34.95171
773,-8.0556135,-34.95171
774,-8.0556135,-34.95171
782,-8.0556135,-34.95171
786,-8.0556135,-34.95171
789,-8.0556135,-34.95171
794,-8.0556135,-34.95171
795,-8.0556135,-34.95171
799,-8.0556135,-34.95171
800,-8.055404,-34.951714
809,-8.055404,-34.951714
810,-8.055404,-34.951714
811,-8.055404,-34.951714
815,-8.055404,-34.951714
828,-8.055404,-34.951714
831,-8.055404,-34.951714
833,-8.055404,-34.951714
834,-8.055404,-34.951714
835,-8.055404,-34.951714
837,-8.055404,-34.951714
841,-8.055404,-34.951714
852,-8.055404,-34.951714
856,-8.055404,-34.951714
858,-8.055404,-34.951714
862,-8.055404,-34.951714
866,-8.055404,-34.951714
868,-8.055404,-34.951714
871,-8.055404,-34.951714
872,-8.055404,-34.951714
877,-8.055404,-34.951714
879,-8.055404,-34.951714
881,-8.055404,-34.951714
883,-8.055404,-34.951714
906,-8.055404,-34.951714
908,-8.055404,-34.951714
914,-8.055404,-34.951714
921,-8.055404,-34.951714
927,-8.055404,-34.951714
932,-8.055404,-34.951714
934,-8.055404,-34.951714
940,-8.055404,-34.951714
947,-8.055404,-34.951714
952,-8.055404,-34.951714
957,-8.055404,-34.951714
958,-8.055404,-34.951714
960,-8.055404,-34.951714
964,-8.055404,-34.951714
965,-8.055404,-34.951714
967,-8.055404,-34.951714
970,-8.055404,-34.951714
971,-8.055404,-34.951714
982,-8.055404,-34.951714
994,-8.055404,-34.951714
996,-8.055404,-34.951714
997,-8.055404,-34.951714
1002,-8.055404,-34.951714
1005,-8.055404,-34.951714
1009,-8.055404,-34.951714
1010,-8.055404,-34.951714
1017,-8.055404,-34.951714
1018,-8.055404,-34.951714
1020,-8.055404,-34.951714
1022,-8.055404,-34.951714
1025,-8.055404,-34.951714
1027,-8.055404,-34.951714
1034,-8.055404,-34.951714
1038,-8.055404,-34.951714
1042,-8.055404,-34.951714
1044,-8.055404,-34.951714
1046,-8.055404,-34.951714
1052,-8.055404,-34.951714
1053,-8.055404,-34.951714
1055,-8.055404,-34.951714
1056,-8.055404,-34.951714
1057,-8.055404,-34.951714
1061,-8.055404,-34.951714
1068,-8.055404,-34.951714
1071,-8.055404,-34.951714
1074,-8.055404,-34.951714
1075,-8.055404,-34.951714
1076,-8.055404,-34.951714
1078,-8.055404,-34.951714
1084,-8.055404,-34.951714
1087,-8.055404,-34.951714
1090,-8.055404,-34.951714
1095,-8.055404,-34.951714
1101,-8.055404,-34.951714
1103,-8.055404,-34.951714
1107,-8.055404,-34.951714
1108,-8.055404,-34.951714
1111,-8.055404,-34.951714
1112,-8.055404,-34.951714
1115,-8.055404,-34.951714
1123,-8.055404,-34.951714
1126,-8.055404,-34.951714
1127,-8.055404,-34.951714
1139,-8.055404,-34.951714
1142,-8.055404,-34.951714
1144,-8.055404,-34.951714
1145,-8.055404,-34.951714
1147,-8.055404,-34.951714
1149,-8.055404,-34.951714
1152,-8.055404,-34.951714
1153,-8.055404,-34.951714
1155,-8.055404,-34.951714
1156,-8.055404,-34.951714
1157,-8.055404,-34.951714
1162,-8.055404,-34.951714
1163,-8.055404,-34.951714
1166,-8.055404,-34.951714
1168,-8.055404,-34.951714
1172,-8.055404,-34.951714
1175,-8.055404,-34.951714
1176,-8.055404,-34.951714
1180,-8.055404,-34.951714
1183,-8.055404,-34.951714
1188,-8.055404,-34.951714
1193,-8.055404,-34.951714
1194,-8.055404,-34.951714
1195,-8.055404,-34.951714
1197,-8.055404,-34.951714
1199,-8.055404,-34.951714
1201,-8.055404,-34.951714
1204,-8.055404,-34.951714
1210,-8.055404,-34.951714
1217,-8.055404,-34.951714
1219,-8.055404,-34.951714
1220,-8.055404,-34.951714
1222,-8.055404,-34.951714
1224,-8.055404,-34.951714
1226,-8.055404,-34.951714
1233,-8.055404,-34.951714
1244,-8.055404,-34.951714
1245,-8.055404,-34.951714
1247,-8.055404,-34.951714
1250,-8.055404,-34.951714
1253,-8.055404,-34.951714
1254,-8.055404,-34.951714
1261,-8.055404,-34.951714
1263,-8.055404,-34.951714
1277,-8.055404,-34.951714
1278,-8.055404,-34.951714
1281,-8.055404,-34.951714
1282,-8.055404,-34.951714
1285,-8.055404,-34.951714
1287,-8.055404,-34.951714
1295,-8.055404,-34.951714
1297,-8.055404,-34.951714
1298,-8.055404,-34.951714
1310,-8.055404,-34.951714
1313,-8.055404,-34.951714
1314,-8.055404,-34.951714
1315,-8.055404,-34.951714
1318,-8.055404,-34.951714
1320,-8.055404,-34.951714
1322,-8.055404,-34.951714
1323,-8.055404,-34.951714
1328,-8.055404,-34.951714
1329,-8.055404,-34.951714
1330,-8.055404,-34.951714
1334,-8.055404,-34.951714
1339,-8.055404,-34.951714
1345,-8.055404,-34.951714
1346,-8.055404,-34.951714
1349,-8.055404,-34.951714
1354,-8.055404,-34.951714
1355,-8.055404,-34.951714
1359,-8.055404,-34.951714
1360,-8.055404,-34.951714
1369,-8.055404,-34.951714
1372,-8.055404,-34.951714
1373,-8.055404,-34.951714
1374,-8.055404,-34.951714
1379,-8.055404,-34.951714
1383,-8.055404,-34.951714
1385,-8.055404,-34.951714
1393,-8.055404,-34.951714
1396,-8.055404,-34.951714
1400,-8.055404,-34.951714
1402,-8.055404,-34.951714
1405,-8.055404,-34.951714
1406,-8.055404,-34.951714
1413,-8.055404,-34.951714
1414,-8.055404,-34.951714
1416,-8.055404,-34.951714
1417,-8.055404,-34.951714
1418,-8.055404,-34.951714
1420,-8.055404,-34.9517
1421,-8.055404,-34.951714
1426,-8.055673,-34.951714
1427,-8.055404,-34.951714
1429,-8.055404,-34.951714
1430,-8.055404,-34.951714
1432,-8.055404,-34.951714
1437,-8.055404,-34.951714
1438,-8.055404,-34.951714
1443,-8.055404,-34.951714
1446,-8.055404,-34.951714
1452,-8.055404,-34.951714
1453,-8.055404,-34.951714
1456,-8.055404,-34.951714
1458,-8.055404,-34.951714
1465,-8.055404,-34.951714
1467,-8.055404,-34.951714
1468,-8.055404,-34.951714
1470,-8.055404,-34.951714
1472,-8.055404,-34.951714
1477,-8.055404,-34.95228
1479,-8.055404,-34.951714
1480,-8.055404,-34.951714
1482,-8.055404,-34.951714
1483,-8.055404,-34.951714
1488,-8.055404,-34.951714
1491,-8.055404,-34.951714
1496,-8.055404,-34.951714
1501,-8.055404,-34.951714
1502,-8.055404,-34.951714
1509,-8.055404,-34.951714
1512,-8.055427,-34.95161
1513,-8.055404,-34.951714
1516,-8.055404,-34.951714
1527,-8.055404,-34.951714
1530,-8.055404,-34.951714
1532,-8.055404,-34.951714
1533,-8.055404,-34.951714
1535,-8.055404,-34.951714
1536,-8.055404,-34.951714
1543,-8.055404,-34.951714
1544,-8.055404,-34.951714
1545,-8.055404,-34.951714
1550,-8.055404,-34.951714
1557,-8.055404,-34.951714
1558,-8.055404,-34.951714
1559,-8.055404,-34.951714
1561,-8.055404,-34.951714
1562,-8.055404,-34.951714
1568,-8.055404,-34.951714
1569,-8.055404,-34.951714
1570,-8.055404,-34.951714
1575,-8.055404,-34.951714
1576,-8.055404,-34.951714
1578,-8.055404,-34.951714
1586,-8.055404,-34.951714
1593,-8.055404,-34.951714
1595,-8.055404,-34.951714
1597,-8.055404,-34.951714
1598,-8.055404,-34.951714
1599,-8.055404,-34.951714
1603,-8.055404,-34.951714
1606,-8.055481,-34.951313
1608,-8.055481,-34.951313
1614,-8.055481,-34.951344
1615,-8.055481,-34.951313
1616,-8.055481,-34.951313
1617,-8.055481,-34.951313
1618,-8.055481,-34.951313
1623,-8.055481,-34.951313
1626,-8.055481,-34.951313
1631,-8.055481,-34.951313
1642,-8.055481,-34.951313
1643,-8.055481,-34.951313
1649,-8.055481,-34.951313
1650,-8.055481,-34.951313
1656,-8.055481,-34.951313
1659,-8.055481,-34.951313
1662,-8.055481,-34.951313
1665,-8.055481,-34.951252
1670,-8.055534,-34.951313
1671,-8.055534,-34.951283
1672,-8.055534,-34.951283
1680,-8.055534,-34.951283
1683,-8.055534,-34.951283
1684,-8.055534,-34.951283
1688,-8.055534,-34.951283
1691,-8.055534,-34.951283
1699,-8.055481,-34.951252
1701,-8.055481,-34.951252
1713,-8.055481,-34.951313
1718,-8.055481,-34.951313
1720,-8.055481,-34.951313
1721,-8.055481,-34.951313
1726,-8.055481,-34.951313
1728,-8.055481,-34.951313
1729,-8.055481,-34.951313
1730,-8.055481,-34.951313
1731,-8.055481,-34.951313
1732,-8.055481,-34.951313
1737,-8.055481,-34.951252
1738,-8.055481,-34.951336
1739,-8.055481,-34.951313
1740,-8.055481,-34.951336
1741,-8.055481,-34.951336
1743,-8.055481,-34.951336
1744,-8.055481,-34.951336
1745,-8.055481,-34.951336
1746,-8.055481,-34.951336
1747,-8.055481,-34.951336
1758,-8.055481,-34.951336
1760,-8.055481,-34.951336
1765,-8.055481,-34.951336
1768,-8.055481,-34.951344
1770,-8.055481,-34.951336
1775,-8.055481,-34.951336
1777,-8.055481,-34.951336
1780,-8.055481,-34.951336
1783,-8.055481,-34.951336
1785,-8.055481,-34.951252
1790,-8.055481,-34.951336
1791,-8.055481,-34.951336
1793,-8.055481,-34.951336
1794,-8.055481,-34.951336
1803,-8.055481,-34.951336
1805,-8.055481,-34.951336
1807,-8.055481,-34.951336
1817,-8.055481,-34.951313
1825,-8.055481,-34.951336
1832,-8.055481,-34.951336
1833,-8.055481,-34.951252
1835,-8.055481,-34.951336
1839,-8.055481,-34.951336
1840,-8.055481,-34.951336
1844,-8.055481,-34.951336
1851,-8.055481,-34.951336
1860,-8.055481,-34.951336
1862,-8.055481,-34.951336
1864,-8.055481,-34.951336
1877,-8.055481,-34.951336
1880,-8.055481,-34.951336
1888,-8.055481,-34.951344
1891,-8.055481,-34.951344
1897,-8.055481,-34.951344
1915,-8.055481,-34.951344
1918,-8.055481,-34.951344
1919,-8.055481,-34.951344
1921,-8.055481,-34.951344
1922,-8.055481,-34.951344
1928,-8.055481,-34.951344
1934,-8.055481,-34.951344
1937,-8.055481,-34.951344
1941,-8.055481,-34.951344
1945,-8.055481,-34.951344
1952,-8.055481,-34.951344
1954,-8.055481,-34.951344
1957,-8.055481,-34.951344
1962,-8.055481,-34.951344
1963,-8.055481,-34.951344
1965,-8.055481,-34.951344
1971,-8.055481,-34.951344
1978,-8.055481,-34.951344
1981,-8.055481,-34.951344
1982,-8.055481,-34.951344
1989,-8.055481,-34.951344
1992,-8.055481,-34.951344
1995,-8.055481,-34.951344
2002,-8.055481,-34.951344
2004,-8.055481,-34.951344
2006,-8.055481,-34.951344
2008,-8.055481,-34.951344
2012,-8.055481,-34.951344
2013,-8.055481,-34.951344
2018,-8.055481,-34.951344
2022,-8.055481,-34.951344
2025,-8.055481,-34.951344
2029,-8.055481,-34.951344
2034,-8.055481,-34.951344
2036,-8.055481,-34.951344
2045,-8.055481,-34.951344
2055,-8.055481,-34.951344
2057,-8.055481,-34.951344
2058,-8.055481,-34.951344
2063,-8.055481,-34.951344
2067,-8.055481,-34.951344
2072,-8.055481,-34.951344
2075,-8.055481,-34.951344
2083,-8.055481,-34.951344
2084,-8.055481,-34.951344
2087,-8.055481,-34.951344
2088,-8.055481,-34.951344
2089,-8.055499,-34.951344
2094,-8.055499,-34.951344
2098,-8.055499,-34.951344
2107,-8.055499,-34.951344
2108,-8.055499,-34.951344
2109,-8.055499,-34.951344
2110,-8.055499,-34.951344
2111,-8.055499,-34.951344
2114,-8.055499,-34.951344
2115,-8.055499,-34.951344
2121,-8.055499,-34.951344
2122,-8.055499,-34.951344
2124,-8.055499,-34.951344
2127,-8.055499,-34.951344
2128,-8.055499,-34.951344
2129,-8.055499,-34.951344
2131,-8.055499,-34.951344
2132,-8.055499,-34.951344
2133,-8.055499,-34.951344
2134,-8.055499,-34.951344
2138,-8.055499,-34.951344
2142,-8.055499,-34.951344
2145,-8.055499,-34.951344
2149,-8.055499,-34.951344
2150,-8.055499,-34.951344
2152,-8.055499,-34.951344
2154,-8.055499,-34.951344
2157,-8.055499,-34.951336
2164,-8.055499,-34.951344
2165,-8.055481,-34.951344
2166,-8.055481,-34.951344
2167,-8.055481,-34.951344
2168,-8.055481,-34.951344
2175,-8.055481,-34.951344
2177,-8.055481,-34.951344
2183,-8.055481,-34.951344
2189,-8.055481,-34.951344
2191,-8.055481,-34.951344
2199,-8.055481,-34.951344
2210,-8.055481,-34.951344
2213,-8.055481,-34.951344
2214,-8.055481,-34.951344
2215,-8.055481,-34.951344
2221,-8.055481,-34.951344
2223,-8.055481,-34.951344
2225,-8.055481,-34.951344
2227,-8.055481,-34.951344
2228,-8.055481,-34.951344
2231,-8.055481,-34.951344
2232,-8.055481,-34.951344
2233,-8.055481,-34.951344
2234,-8.055481,-34.951344
2239,-8.055481,-34.951344
2245,-8.055481,-34.951344
2246,-8.055481,-34.951344
2248,-8.055481,-34.951344
2249,-8.055481,-34.951344
2251,-8.055481,-34.951344
2252,-8.055481,-34.951344
2254,-8.055481,-34.951344
2260,-8.055481,-34.951344
2268,-8.055481,-34.951344
2270,-8.055481,-34.951344
2272,-8.055481,-34.951344
2273,-8.055481,-34.951344
2275,-8.055499,-34.951344
2276,-8.055481,-34.951344
2286,-8.055481,-34.951344
2287,-8.055481,-34.951344
2288,-8.055481,-34.951344
2291,-8.055481,-34.951344
2299,-8.055481,-34.951344
2301,-8.055481,-34.951344
2302,-8.055481,-34.951344
2303,-8.055481,-34.951344
2304,-8.055481,-34.951344
2310,-8.055481,-34.951344
2312,-8.055481,-34.951344
2316,-8.055481,-34.951344
2319,-8.055481,-34.951344
2321,-8.055481,-34.951344
2328,-8.055481,-34.951344
2335,-8.055481,-34.951344
2337,-8.055481,-34.951344
2344,-8.055481,-34.951344
2348,-8.055481,-34.951344
2351,-8.055481,-34.951344
2354,-8.055481,-34.951344
2358,-8.055481,-34.951344
2362,-8.0556755,-34.951347
2373,-8.0556755,-34.951347
2375,-8.0556755,-34.951347
2377,-8.0556755,-34.951347
2388,-8.0556755,-34.951347
2389,-8.0556755,-34.951347
2392,-8.0556755,-34.951347
2399,-8.0556755,-34.951347
2404,-8.0556755,-34.951347
2407,-8.0556755,-34.951347
2412,-8.0556755,-34.951347
2413,-8.0556755,-34.951347
2417,-8.0556755,-34.951347
2420,-8.0556755,-34.951347
2423,-8.0556755,-34.951347
2436,-8.0556755,-34.951347
2439,-8.0556755,-34.951347
2441,-8.0556755,-34.951347
2446,-8.0556755,-34.951347
2447,-8.0556755,-34.951347
2453,-8.0556755,-34.951347
2455,-8.0556755,-34.951347
2456,-8.0556755,-34.951347
2458,-8.0556755,-34.951347
2464,-8.0556755,-34.951347
2465,-8.0556755,-34.951347
2470,-8.0556755,-34.951347
2471,-8.0556755,-34.951347
2473,-8.0556755,-34.951347
2478,-8.0556755,-34.951347
2483,-8.0556755,-34.951347
2484,-8.0556755,-34.951347
2485,-8.0556755,-34.951347
2492,-8.0556755,-34.951347
2498,-8.0556755,-34.951347
2510,-8.0556755,-34.951347
2513,-8.0556755,-34.951347
2515,-8.0556755,-34.951347
2516,-8.0556755,-34.951347
2517,-8.0556755,-34.951347
2519,-8.0556755,-34.951347
2522,-8.0556755,-34.951347
2523,-8.055694,-34.951347
2526,-8.0556755,-34.951347
2531,-8.0556755,-34.951347
2533,-8.0556755,-34.951347
2534,-8.0556755,-34.951347
2540,-8.0556755,-34.951347
2542,-8.0556755,-34.951347
2543,-8.0556755,-34.951347
2554,-8.055694,-34.951347
2569,-8.0556755,-34.951347
2571,-8.0556755,-34.951347
2574,-8.0556755,-34.951347
2576,-8.0556755,-34.951347
2586,-8.0556755,-34.951347
2588,-8.0556755,-34.951347
2592,-8.0556755,-34.951347
2602,-8.0556755,-34.951347
2603,-8.0556755,-34.951347
2605,-8.0556755,-34.951347
2609,-8.0556755,-34.951347
2611,-8.0556755,-34.951347
2614,-8.0556755,-34.951347
2615,-8.0556755,-34.951347
2619,-8.0556755,-34.951347
2620,-8.0556755,-34.951347
2627,-8.0556755,-34.951347
2628,-8.0556755,-34.951347
2638,-8.0556755,-34.951347
2648,-8.0556755,-34.951347
2650,-8.0556755,-34.951347
2651,-8.0556755,-34.951347
2663,-8.0556755,-34.951347
2664,-8.0556755,-34.951347
2673,-8.0556755,-34.951347
2678,-8.0556755,-34.951347
2680,-8.0556755,-34.951347
2682,-8.0556755,-34.951347
2683,-8.0556755,-34.951347
2684,-8.0556755,-34.951347
2685,-8.0556755,-34.951347
2688,-8.0556755,-34.951347
2689,-8.0556755,-34.951347
2691,-8.0556755,-34.951347
2692,-8.0556755,-34.951347
2697,-8.0556755,-34.951347
2698,-8.0556755,-34.951347
2701,-8.0556755,-34.951347
2707,-8.0556755,-34.951347
2715,-8.0556755,-34.951347
2718,-8.0556755,-34.951347
2724,-8.0556755,-34.951347
2726,-8.0556755,-34.951347
2729,-8.0556755,-34.951347
2737,-8.0556755,-34.951347
2742,-8.0556755,-34.95134
2748,-8.0556755,-34.951347
2750,-8.0556755,-34.951347
2751,-8.0556755,-34.951347
2753,-8.0556755,-34.951347
2754,-8.0556755,-34.951347
2755,-8.0556755,-34.951347
2758,-8.0556755,-34.951347
2759,-8.0556755,-34.951347
2760,-8.0556755,-34.951347
2762,-8.0556755,-34.951347
2766,-8.0556755,-34.951347
2769,-8.0556755,-34.951347
2770,-8.0556755,-34.951347
2771,-8.0556755,-34.951347
2777,-8.0556755,-34.951347
2794,-8.0556755,-34.951347
2802,-8.0556755,-34.951347
2807,-8.0556755,-34.951347
2816,-8.0556755,-34.951347
2818,-8.0556755,-34.951347
2820,-8.0556755,-34.951347
2825,-8.0556755,-34.951347
2826,-8.0556755,-34.951347
2833,-8.055694,-34.951347
2835,-8.0556755,-34.951347
2840,-8.0556755,-34.951347
2846,-8.0556755,-34.951347
2848,-8.0556755,-34.951347
2855,-8.0556755,-34.951347
2858,-8.0556755,-34.951347
2859,-8.0556755,-34.951347
2862,-8.0556755,-34.951347
2864,-8.0556755,-34.951347
2865,-8.0556755,-34.951347
2867,-8.0556755,-34.951347
2868,-8.0556755,-34.951347
2870,-8.0556755,-34.951347
2874,-8.0556755,-34.951347
2876,-8.0556755,-34.951347
2880,-8.0556755,-34.951347
2882,-8.0556755,-34.951347
2883,-8.0556755,-34.951347
2884,-8.0556755,-34.951347
2885,-8.0556755,-34.951347
2886,-8.0556755,-34.951347
2894,-8.0556755,-34.951347
2903,-8.0556755,-34.951347
2905,-8.0556755,-34.951347
2906,-8.0556755,-34.951347
2907,-8.0556755,-34.951347
2908,-8.0556755,-34.951347
2910,-8.0556755,-34.951347
2913,-8.0556755,-34.951347
2922,-8.0556755,-34.951363
2926,-8.0556755,-34.951363
2927,-8.0556755,-34.951363
2930,-8.0556755,-34.951363
2932,-8.0556755,-34.951363
2935,-8.0556755,-34.951363
2943,-8.0556755,-34.951363
2945,-8.0556755,-34.951363
2948,-8.0556755,-34.951363
2954,-8.0556755,-34.951363
2955,-8.0556755,-34.951363
2956,-8.0556755,-34.951363
2957,-8.0556755,-34.951363
2960,-8.0556755,-34.951347
2963,-8.0556755,-34.951347
2968,-8.0556755,-34.951347
2970,-8.0556755,-34.951347
2973,-8.0556755,-34.951347
2982,-8.0556755,-34.951347
2991,-8.0556755,-34.951347
2995,-8.0556755,-34.951347
2997,-8.0556755,-34.951347
3000,-8.0556755,-34.951347
3001,-8.0556755,-34.951347
3002,-8.0556755,-34.951347
3006,-8.0556755,-34.951347
3007,-8.0556755,-34.951347
3011,-8.0556755,-34.951347
3014,-8.0556755,-34.951347
3016,-8.0556755,-34.951347
3017,-8.0556755,-34.951347
3018,-8.0556755,-34.951347
3019,-8.0556755,-34.951347
3021,-8.0556755,-34.951347
3023,-8.0556755,-34.951347
3024,-8.0556755,-34.951347
3025,-8.055796,-34.951355
3026,-8.055796,-34.951355
3027,-8.055796,-34.951355
3031,-8.055796,-34.951355
3032,-8.055796,-34.951355
3033,-8.055796,-34.951355
3035,-8.055796,-34.951355
3037,-8.055796,-34.951355
3038,-8.055796,-34.951355
3043,-8.055796,-34.951355
